bugID,component,component0Days,component1Days,component3Days,component7Days,component14Days,component30Days,reporterEmail,assigneeEmail,assigneeEmail0Days,assigneeEmail1Days,assigneeEmail3Days,assigneeEmail7Days,assigneeEmail14Days,assigneeEmail30Days,os,os0Days,os1Days,os3Days,os7Days,os14Days,os30Days,platform,platform0Days,platform1Days,platform3Days,platform7Days,platform14Days,platform30Days,milestone,milestone0Days,milestone1Days,milestone3Days,milestone7Days,milestone14Days,milestone30Days,nrKeywords,nrDependentBugs,peopleCC,nrPeopleCC0Days,nrPeopleCC1Days,nrPeopleCC3Days,nrPeopleCC7Days,nrPeopleCC14Days,nrPeopleCC30Days,opened,hoursOpenedBeforeNextRelease,lastModified,priority,priority0Days,priority1Days,priority3Days,priority7Days,priority14Days,priority30Days,severity,severity0Days,severity1Days,severity3Days,severity7Days,severity14Days,severity30Days,resolution,resolution0Days,resolution1Days,resolution3Days,resolution7Days,resolution14Days,resolution30Days,firstFix,lastFix,hoursLastFixBeforeNextRelease,hoursLastFixAfterPreviousRelease,status,status0Days,status1Days,status3Days,status7Days,status14Days,status30Days,firstActivity,nrActivities,nrActivities0Days,nrActivities1Days,nrActivities3Days,nrActivities7Days,nrActivities14Days,nrActivities30Days,lastResolution,nrComments,nrComments0Days,nrComments1Days,nrComments3Days,nrComments7Days,nrComments14Days,nrComments30Days,hoursToLastFix,hoursToLastResolution,monthOpened,yearOpened,monthYearOpened,filter_$,hTLFix2Bins0Days,hTLFix2Bins1Days,hTLFix2Bins3Days,hTLFix2Bins7Days,hTLFix2Bins14Days,hTLFix2Bins30Days,PredictedProbability_1,PredictedProbability_2,PredictedProbability_1_1,PredictedProbability_2_1,PredictedProbability_1_2,PredictedProbability_2_2,PredictedProbability_1_3,PredictedProbability_2_3,PredictedProbability_1_4,PredictedProbability_2_4,PredictedProbability_1_5,PredictedProbability_2_5,monthYearLastFixed
529707,gst-plugins-good,gst-plugins-good,gst-plugins-good,gst-plugins-good,gst-plugins-good,gst-plugins-good,gst-plugins-good,jesus@softcatala.org,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,Windows,All,Windows,Windows,Windows,Windows,Windows,Other,Other,Other,Other,Other,Other,Other,0.10.,HEAD,HEAD,0.10.,0.10.,0.10.,0.10.,0,0,1,0,0,1,1,1,1,4/24/08 12:02,1307.9667,4/25/08 15:25,P4,P4,P4,P4,P4,P4,P4,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,FIXED,#NULL!,#NULL!,FIXED,FIXED,FIXED,FIXED,4/25/08 13:33,4/25/08 13:33,1282.4344,852.56555,RESOLVED,UNCONFIRMED,UNCONFIRMED,RESOLVED,RESOLVED,RESOLVED,RESOLVED,4/24/08 12:03,5,0,1,5,5,5,5,4/25/08 13:33,3,0,1,3,3,3,3,25.516667,25.516667,4,2008,2008- 4,0,1,1,1,1,1,1,0.685315,0.314685,0.534615,0.465385,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2008- 4
532011,gst-plugins-bad,gst-plugins-bad,gst-plugins-bad,gst-plugins-bad,gst-plugins-bad,gst-plugins-bad,gst-plugins-bad,tester@tester.ca,wim.taymans@gmail.com,gstreamer-bugs@lists.sourceforge.net,wim.taymans@gmail.com,wim.taymans@gmail.com,wim.taymans@gmail.com,wim.taymans@gmail.com,wim.taymans@gmail.com,Linux,Linux,Linux,Linux,Linux,Linux,Linux,Other,Other,Other,Other,Other,Other,Other,0.10.,HEAD,0.10.,0.10.,0.10.,0.10.,0.10.,0,0,1,0,1,1,1,1,1,5/7/08 18:50,989.1666,5/8/08 9:43,P4,P4,P4,P4,P4,P4,P4,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,FIXED,#NULL!,FIXED,FIXED,FIXED,FIXED,FIXED,5/8/08 9:43,5/8/08 9:43,974.2725,1160.7274,RESOLVED,UNCONFIRMED,RESOLVED,RESOLVED,RESOLVED,RESOLVED,RESOLVED,5/8/08 9:35,7,0,7,7,7,7,7,5/8/08 9:43,3,0,3,3,3,3,3,14.883333,14.883333,5,2008,2008- 5,0,1,1,1,1,1,1,0.685315,0.314685,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2008- 5
529454,gst-plugins-good,gst-plugins-good,gst-plugins-good,gst-plugins-good,gst-plugins-good,gst-plugins-good,gst-plugins-good,youness.alaoui@collabora.co.uk,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,Windows,Windows,Windows,Windows,Windows,Windows,Windows,Other,Other,Other,Other,Other,Other,Other,0.10.,HEAD,HEAD,HEAD,HEAD,0.10.,0.10.,0,0,1,0,0,0,0,1,1,4/22/08 23:08,1344.8667,5/1/08 10:52,P4,P4,P4,P4,P4,P4,P4,MAJOR,MAJOR,MAJOR,MAJOR,MAJOR,MAJOR,MAJOR,FIXED,#NULL!,#NULL!,#NULL!,#NULL!,FIXED,FIXED,5/1/08 10:52,5/1/08 10:52,1141.1278,993.8722,RESOLVED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,RESOLVED,RESOLVED,4/29/08 17:47,7,0,0,0,1,7,7,5/1/08 10:52,4,0,2,2,3,4,4,203.733333,203.733333,4,2008,2008- 4,0,2,1,1,1,1,1,0.685315,0.314685,0.648541,0.351459,0.706294,0.293706,1,0,#NULL!,#NULL!,#NULL!,#NULL!,2008- 5
533559,gst-plugins-bad,gst-plugins-bad,gst-plugins-bad,gst-plugins-bad,gst-plugins-bad,gst-plugins-bad,gst-plugins-bad,sjoerd@luon.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,Linux,Linux,Linux,Linux,Linux,Linux,Linux,Other,Other,Other,Other,Other,Other,Other,0.10.,HEAD,HEAD,HEAD,0.10.,0.10.,0.10.,0,0,1,0,0,0,1,1,1,5/17/08 13:06,754.89996,5/22/08 14:03,P4,P4,P4,P4,P4,P4,P4,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,FIXED,#NULL!,#NULL!,#NULL!,FIXED,FIXED,FIXED,5/22/08 14:03,5/22/08 14:03,633.9414,1501.0586,RESOLVED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,RESOLVED,RESOLVED,RESOLVED,5/22/08 14:03,5,0,0,0,5,5,5,5/22/08 14:03,3,0,2,2,3,3,3,120.95,120.95,5,2008,2008- 5,0,1,1,1,1,1,1,0.685315,0.314685,0.648541,0.351459,0.568539,0.431461,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2008- 5
534071,gst-plugins-base,gst-plugins-base,gst-plugins-base,gst-plugins-base,gst-plugins-base,gst-plugins-base,gst-plugins-base,hexa00@gmail.com,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,Linux,Linux,Linux,Linux,Linux,Linux,Linux,Other,Other,Other,Other,Other,Other,Other,0.10.,HEAD,0.10.,0.10.,0.10.,0.10.,0.10.,0,0,1,0,1,1,1,1,1,5/20/08 16:02,679.9667,5/21/08 6:44,P4,P4,P4,P4,P4,P4,P4,MINOR,MINOR,MINOR,MINOR,MINOR,MINOR,MINOR,FIXED,#NULL!,FIXED,FIXED,FIXED,FIXED,FIXED,5/21/08 6:44,5/21/08 6:44,665.25446,1469.7455,RESOLVED,UNCONFIRMED,RESOLVED,RESOLVED,RESOLVED,RESOLVED,RESOLVED,5/21/08 6:44,5,0,5,5,5,5,5,5/21/08 6:44,3,0,3,3,3,3,3,14.7,14.7,5,2008,2008- 5,0,1,1,1,1,1,1,0.551111,0.448889,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2008- 5
533817,gst-plugins-base,gst-plugins-base,gst-plugins-base,gst-plugins-base,gst-plugins-base,gst-plugins-base,gst-plugins-base,slomo@circular-chaos.org,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,slomo@circular-chaos.org,slomo@circular-chaos.org,slomo@circular-chaos.org,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,Linux,Linux,Linux,Linux,Linux,Linux,Linux,Other,Other,Other,Other,Other,Other,Other,0.10.,HEAD,HEAD,HEAD,HEAD,0.10.,0.10.,0,0,2,0,1,2,2,2,2,5/19/08 8:06,711.9,5/29/08 11:34,P4,P4,P4,P4,P4,P4,P4,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,FIXED,#NULL!,#NULL!,#NULL!,#NULL!,FIXED,FIXED,5/29/08 11:34,5/29/08 11:34,468.41748,1666.5825,RESOLVED,UNCONFIRMED,ASSIGNED,ASSIGNED,ASSIGNED,RESOLVED,RESOLVED,5/19/08 8:51,10,0,4,5,5,10,10,5/29/08 11:34,8,0,4,7,7,8,8,243.466667,243.466667,5,2008,2008- 5,0,2,1,1,1,1,1,0.551111,0.448889,1,0,1,0,1,0,#NULL!,#NULL!,#NULL!,#NULL!,2008- 5
534331,gst-plugins-base,gst-plugins-base,gst-plugins-base,gst-plugins-base,gst-plugins-base,gst-plugins-base,gst-plugins-base,sjoerd@luon.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,Linux,Linux,Linux,Linux,Linux,Linux,Linux,Other,Other,Other,Other,Other,Other,Other,0.10.,HEAD,0.10.,0.10.,0.10.,0.10.,0.10.,0,0,1,0,1,1,1,1,1,5/22/08 11:34,636.43335,5/22/08 11:59,P4,P4,P4,P4,P4,P4,P4,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,FIXED,#NULL!,FIXED,FIXED,FIXED,FIXED,FIXED,5/22/08 11:59,5/22/08 11:59,636.0067,1498.9934,RESOLVED,UNCONFIRMED,RESOLVED,RESOLVED,RESOLVED,RESOLVED,RESOLVED,5/22/08 11:36,5,0,5,5,5,5,5,5/22/08 11:59,6,0,6,6,6,6,6,0.416667,0.416667,5,2008,2008- 5,0,1,1,1,1,1,1,0.551111,0.448889,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2008- 5
529728,gst-python,gst-python,gst-python,gst-python,gst-python,gst-python,gst-python,alessandro@nnva.org,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,Linux,Linux,Linux,Linux,Linux,Linux,Linux,Other,Other,Other,Other,Other,Other,Other,0.10.,HEAD,HEAD,HEAD,0.10.,0.10.,0.10.,0,0,1,0,0,0,1,1,1,4/24/08 14:54,1305.1,4/28/08 10:49,P4,P4,P4,P4,P4,P4,P4,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,FIXED,#NULL!,#NULL!,#NULL!,FIXED,FIXED,FIXED,4/28/08 10:49,4/28/08 10:49,1213.1731,921.8269,RESOLVED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,RESOLVED,RESOLVED,RESOLVED,4/28/08 10:49,5,0,0,0,5,5,5,4/28/08 10:49,3,0,2,2,3,3,3,91.916667,91.916667,4,2008,2008- 4,0,1,1,1,1,1,1,0.685315,0.314685,0.648541,0.351459,0.568539,0.431461,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2008- 4
529731,gst-python,gst-python,gst-python,gst-python,gst-python,gst-python,gst-python,alessandro@nnva.org,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,Linux,Linux,Linux,Linux,Linux,Linux,Linux,Other,Other,Other,Other,Other,Other,Other,0.10.,HEAD,HEAD,HEAD,0.10.,0.10.,0.10.,0,0,1,0,0,0,1,1,1,4/24/08 15:00,1305,4/28/08 10:36,P4,P4,P4,P4,P4,P4,P4,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,FIXED,#NULL!,#NULL!,#NULL!,FIXED,FIXED,FIXED,4/28/08 10:36,4/28/08 10:36,1213.3842,921.61584,RESOLVED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,RESOLVED,RESOLVED,RESOLVED,4/28/08 10:36,5,0,0,0,5,5,5,4/28/08 10:36,3,0,2,2,3,3,3,91.6,91.6,4,2008,2008- 4,0,1,1,1,1,1,1,0.685315,0.314685,0.648541,0.351459,0.568539,0.431461,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2008- 4
532803,gst-ffmpeg,gst-ffmpeg,gst-ffmpeg,gst-ffmpeg,gst-ffmpeg,gst-ffmpeg,gst-ffmpeg,omo@circular-chaos.org,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,Linux,Linux,Linux,Linux,Linux,Linux,Linux,Other,Other,Other,Other,Other,Other,Other,0.10.,HEAD,0.10.,0.10.,0.10.,0.10.,0.10.,0,0,1,0,1,1,1,1,1,5/12/08 16:06,871.9,5/13/08 15:08,P4,P4,P4,P4,P4,P4,P4,BLOCKER,BLOCKER,BLOCKER,BLOCKER,BLOCKER,BLOCKER,BLOCKER,FIXED,#NULL!,FIXED,FIXED,FIXED,FIXED,FIXED,5/13/08 15:07,5/13/08 15:07,848.88,1286.12,RESOLVED,UNCONFIRMED,RESOLVED,RESOLVED,RESOLVED,RESOLVED,RESOLVED,5/13/08 14:41,8,0,8,8,8,8,8,5/13/08 15:07,4,0,4,4,4,4,4,23.016667,23.016667,5,2008,2008- 5,0,1,1,1,1,1,1,1,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2008- 5
532295,gst-plugins-good,gst-plugins-good,gst-plugins-good,gst-plugins-good,gst-plugins-good,gst-plugins-good,gst-plugins-good,brian.cameron@sun.com,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,All,All,All,All,All,All,All,All,All,All,All,All,All,All,0.10.,HEAD,0.10.,0.10.,0.10.,0.10.,0.10.,0,0,4,0,1,2,2,2,3,5/9/08 6:43,953.2833,7/18/08 9:13,P4,P4,P4,P4,P4,P4,P4,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,FIXED,#NULL!,FIXED,FIXED,FIXED,FIXED,FIXED,5/9/08 7:37,6/3/08 18:30,341.48416,1793.5157,RESOLVED,UNCONFIRMED,RESOLVED,RESOLVED,RESOLVED,RESOLVED,RESOLVED,5/9/08 7:37,13,0,5,7,7,7,12,6/3/08 18:30,8,0,4,5,5,5,8,611.783333,611.783333,5,2008,2008- 5,0,2,2,1,1,1,1,0.685315,0.314685,0.648541,0.351459,0.706294,0.293706,0.558824,0.441176,0.035714,0.964286,#NULL!,#NULL!,2008- 6
532807,gst-plugins-ugly,gst-plugins-ugly,gst-plugins-ugly,gst-plugins-ugly,gst-plugins-ugly,gst-plugins-ugly,gst-plugins-ugly,bilboed@gmail.com,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,Linux,Linux,Linux,Linux,Linux,Linux,Linux,Other,Other,Other,Other,Other,Other,Other,0.10.,HEAD,0.10.,0.10.,0.10.,0.10.,0.10.,0,0,1,0,1,1,1,1,1,5/12/08 16:43,871.2833,5/13/08 9:33,P4,P4,P4,P4,P4,P4,P4,BLOCKER,BLOCKER,BLOCKER,BLOCKER,BLOCKER,BLOCKER,BLOCKER,FIXED,#NULL!,FIXED,FIXED,FIXED,FIXED,FIXED,5/13/08 9:33,5/13/08 9:33,854.4408,1280.5592,RESOLVED,UNCONFIRMED,RESOLVED,RESOLVED,RESOLVED,RESOLVED,RESOLVED,5/13/08 7:20,7,0,7,7,7,7,7,5/13/08 9:33,5,0,5,5,5,5,5,16.833333,16.833333,5,2008,2008- 5,0,1,1,1,1,1,1,0.914634,0.085366,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2008- 5
533832,gst-plugins-ugly,gst-plugins-ugly,gst-plugins-ugly,gst-plugins-ugly,gst-plugins-ugly,gst-plugins-ugly,gst-plugins-ugly,s@gmail.com,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,Linux,Linux,Linux,Linux,Linux,Linux,Linux,Other,Other,Other,Other,Other,Other,Other,0.10.,HEAD,HEAD,0.10.,0.10.,0.10.,0.10.,0,0,1,0,1,1,1,1,1,5/19/08 10:09,709.85004,5/21/08 22:55,P4,P4,P4,P4,P4,P4,P4,BLOCKER,normal,blocker,blocker,blocker,blocker,blocker,FIXED,#NULL!,FIXED,FIXED,FIXED,FIXED,FIXED,5/19/08 10:24,5/19/08 10:24,709.6,1425.4,RESOLVED,NEW,RESOLVED,RESOLVED,RESOLVED,RESOLVED,RESOLVED,5/19/08 10:10,8,0,7,8,8,8,8,5/19/08 10:24,4,0,4,4,4,4,4,0.25,0.25,5,2008,2008- 5,0,1,1,1,1,1,1,0.685315,0.314685,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2008- 5
532809,gst-python,gst-python,gst-python,gst-python,gst-python,gst-python,gst-python,thaytan@mad.scientist.com,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,opensolaris,opensolaris,opensolaris,opensolaris,opensolaris,opensolaris,opensolaris,Other,Other,Other,Other,Other,Other,Other,0.10.,HEAD,HEAD,0.10.,0.10.,0.10.,0.10.,0,0,1,0,0,1,1,1,1,5/12/08 16:45,871.25,5/14/08 16:02,P4,P4,P4,P4,P4,P4,P4,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,FIXED,#NULL!,#NULL!,FIXED,FIXED,FIXED,FIXED,5/14/08 16:02,5/14/08 16:02,823.95276,1311.0472,RESOLVED,NEW,NEW,RESOLVED,RESOLVED,RESOLVED,RESOLVED,5/14/08 16:02,5,0,0,5,5,5,5,5/14/08 16:02,3,0,2,3,3,3,3,47.283333,47.283333,5,2008,2008- 5,0,1,1,1,1,1,1,0.685315,0.314685,0.648541,0.351459,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2008- 5
531532,gst-plugins-good,gst-plugins-good,gst-plugins-good,gst-plugins-good,gst-plugins-good,gst-plugins-good,gst-plugins-good,sjoerd@luon.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,Linux,Linux,Linux,Linux,Linux,Linux,Linux,Other,Other,Other,Other,Other,Other,Other,0.10.,HEAD,0.10.,0.10.,0.10.,0.10.,0.10.,0,0,1,0,1,1,1,1,1,5/5/08 11:09,1044.85,5/5/08 11:19,P4,P4,P4,P4,P4,P4,P4,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,FIXED,#NULL!,FIXED,FIXED,FIXED,FIXED,FIXED,5/5/08 11:19,5/5/08 11:19,1044.6772,1090.3228,RESOLVED,UNCONFIRMED,RESOLVED,RESOLVED,RESOLVED,RESOLVED,RESOLVED,5/5/08 11:16,7,0,7,7,7,7,7,5/5/08 11:19,3,0,3,3,3,3,3,0.166667,0.166667,5,2008,2008- 5,0,1,1,1,1,1,1,0.685315,0.314685,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2008- 5
533581,gst-plugins-ugly,gst-plugins-ugly,gst-plugins-ugly,gst-plugins-ugly,gst-plugins-ugly,gst-plugins-ugly,gst-plugins-ugly,bilboed@gmail.com,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,Linux,Linux,Linux,Linux,Linux,Linux,Linux,Other,Other,Other,Other,Other,Other,Other,0.10.,HEAD,HEAD,0.10.,0.10.,0.10.,0.10.,0,0,1,0,0,1,1,1,1,5/17/08 15:38,752.36664,5/19/08 15:07,P4,P4,P4,P4,P4,P4,P4,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,FIXED,#NULL!,#NULL!,FIXED,FIXED,FIXED,FIXED,5/19/08 15:07,5/19/08 15:07,704.87195,1430.128,RESOLVED,UNCONFIRMED,UNCONFIRMED,RESOLVED,RESOLVED,RESOLVED,RESOLVED,5/19/08 13:25,5,0,0,5,5,5,5,5/19/08 15:07,4,0,2,4,4,4,4,47.483333,47.483333,5,2008,2008- 5,0,1,1,1,1,1,1,0.685315,0.314685,0.648541,0.351459,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2008- 5
529488,gst-plugins-ugly,gst-plugins-ugly,gst-plugins-ugly,gst-plugins-ugly,gst-plugins-ugly,gst-plugins-ugly,gst-plugins-ugly,slomo@circular-chaos.org,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,Linux,Linux,Linux,Linux,Linux,Linux,Linux,Other,Other,Other,Other,Other,Other,Other,0.10.,HEAD,HEAD,0.10.,0.10.,0.10.,0.10.,0,0,0,0,0,0,0,0,0,4/23/08 5:50,1338.1666,4/25/08 23:10,P4,P4,P4,P4,P4,P4,P4,MAJOR,MAJOR,MAJOR,MAJOR,MAJOR,MAJOR,MAJOR,FIXED,#NULL!,#NULL!,FIXED,FIXED,FIXED,FIXED,4/25/08 23:10,4/25/08 23:10,1272.8213,862.17865,RESOLVED,UNCONFIRMED,UNCONFIRMED,RESOLVED,RESOLVED,RESOLVED,RESOLVED,4/25/08 23:10,3,0,0,3,3,3,3,4/25/08 23:10,2,0,1,2,2,2,2,65.333333,65.333333,4,2008,2008- 4,0,1,1,1,1,1,1,0.685315,0.314685,0.04,0.96,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2008- 4
531538,gstreamer (core),gstreamer (core),gstreamer (core),gstreamer (core),gstreamer (core),gstreamer (core),gstreamer (core),sjoerd@luon.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,Linux,Linux,Linux,Linux,Linux,Linux,Linux,Other,Other,Other,Other,Other,Other,Other,0.10.,HEAD,0.10.,0.10.,0.10.,0.10.,0.10.,0,0,2,0,2,2,2,2,2,5/5/08 12:10,1043.8334,5/5/08 16:47,P4,P4,P4,P4,P4,P4,P4,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,FIXED,#NULL!,FIXED,FIXED,FIXED,FIXED,FIXED,5/5/08 16:47,5/5/08 16:47,1039.2097,1095.7903,RESOLVED,UNCONFIRMED,RESOLVED,RESOLVED,RESOLVED,RESOLVED,RESOLVED,5/5/08 16:34,10,0,10,10,10,10,10,5/5/08 16:47,4,0,4,4,4,4,4,4.616667,4.616667,5,2008,2008- 5,0,1,1,1,1,1,1,0.741379,0.258621,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2008- 5
533075,gst-plugins-base,gst-plugins-base,gst-plugins-base,gst-plugins-base,gst-plugins-base,gst-plugins-base,gst-plugins-base,b-gnome@largestprime.net,wim.taymans@gmail.com,gstreamer-bugs@lists.sourceforge.net,wim.taymans@gmail.com,wim.taymans@gmail.com,wim.taymans@gmail.com,wim.taymans@gmail.com,wim.taymans@gmail.com,All,All,All,All,All,All,All,All,All,All,All,All,All,All,0.10.,HEAD,0.10.,0.10.,0.10.,0.10.,0.10.,0,0,1,0,1,1,1,1,1,5/14/08 8:51,831.15,5/14/08 13:43,P4,P4,P4,P4,P4,P4,P4,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,FIXED,#NULL!,FIXED,FIXED,FIXED,FIXED,FIXED,5/14/08 13:43,5/14/08 13:43,826.2805,1308.7195,RESOLVED,UNCONFIRMED,RESOLVED,RESOLVED,RESOLVED,RESOLVED,RESOLVED,5/14/08 10:35,7,0,7,7,7,7,7,5/14/08 13:43,2,0,2,2,2,2,2,4.866667,4.866667,5,2008,2008- 5,0,1,1,1,1,1,1,0.551111,0.448889,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2008- 5
